participant_id	run_name	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4	task
sub-1248	sub-1248_ses-1_task-LocalEng_acq-D2S0901_run-2_events.tsv	PicY	0.583	1771.5	PicN	1	2119.667	NA	NA	NA	NA	NA	NA	LocalEng
sub-1250	sub-1250_ses-1_task-LocalEng_acq-D2S0801_run-1_events.tsv	PicY	0.727	2682.667	PicN	0.818	3370	NA	NA	NA	NA	NA	NA	LocalEng
sub-1250	sub-1250_ses-1_task-LocalEng_acq-D2S0901_run-2_events.tsv	PicY	0.667	2596.75	PicN	0.833	3095.25	NA	NA	NA	NA	NA	NA	LocalEng
sub-1252	sub-1252_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.583	1878.167	PicN	0.818	2297.917	NA	NA	NA	NA	NA	NA	LocalEng
sub-1252	sub-1252_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.583	1998.667	PicN	0.917	1756.167	NA	NA	NA	NA	NA	NA	LocalEng
sub-1257	sub-1257_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.5	3692.833	PicN	1	3568.75	NA	NA	NA	NA	NA	NA	LocalEng
sub-1257	sub-1257_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.333	2666.5	PicN	1	2650.818	NA	NA	NA	NA	NA	NA	LocalEng
sub-1265	sub-1265_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.875	2898.917	PicN	0.667	3262.636	NA	NA	NA	NA	NA	NA	LocalEng
sub-1265	sub-1265_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.778	3046	PicN	0.857	3402.273	NA	NA	NA	NA	NA	NA	LocalEng
sub-1268	sub-1268_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.583	2053.5	PicN	1	2108.583	NA	NA	NA	NA	NA	NA	LocalEng
sub-1268	sub-1268_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.333	2096.5	PicN	1	2031.667	NA	NA	NA	NA	NA	NA	LocalEng
sub-1269	sub-1269_ses-1_task-LocalEng_acq-D2S1101_run-1_events.tsv	PicY	0.727	1985.5	PicN	1	2028.667	NA	NA	NA	NA	NA	NA	LocalEng
sub-1269	sub-1269_ses-1_task-LocalEng_acq-D2S1201_run-2_events.tsv	PicY	0.75	1732.333	PicN	1	2469.727	NA	NA	NA	NA	NA	NA	LocalEng
sub-1276	sub-1276_ses-1_task-LocalEng_acq-D2S0801_run-1_events.tsv	PicY	0.333	1592.25	PicN	0.7	1994.25	NA	NA	NA	NA	NA	NA	LocalEng
sub-1276	sub-1276_ses-1_task-LocalEng_acq-D2S0901_run-2_events.tsv	PicY	0.5	1834	PicN	0.583	1397.083	NA	NA	NA	NA	NA	NA	LocalEng
sub-1277	sub-1277_ses-1_task-LocalEng_acq-D2S0801_run-1_events.tsv	PicY	0.636	2117.25	PicN	1	2036.083	NA	NA	NA	NA	NA	NA	LocalEng
sub-1277	sub-1277_ses-1_task-LocalEng_acq-D2S0901_run-2_events.tsv	PicY	0.417	1793.917	PicN	0.75	2010.333	NA	NA	NA	NA	NA	NA	LocalEng
sub-1278	sub-1278_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.667	2152.917	PicN	1	2415.167	NA	NA	NA	NA	NA	NA	LocalEng
sub-1278	sub-1278_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.667	2319.667	PicN	0.917	2495	NA	NA	NA	NA	NA	NA	LocalEng
sub-1283	sub-1283_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.5	2096.667	PicN	1	1869.833	NA	NA	NA	NA	NA	NA	LocalEng
sub-1283	sub-1283_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.75	1719.333	PicN	0.917	1955.25	NA	NA	NA	NA	NA	NA	LocalEng
sub-1284	sub-1284_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.667	1700.25	PicN	1	2149.583	NA	NA	NA	NA	NA	NA	LocalEng
sub-1285	sub-1285_ses-1_task-LocalEng_acq-D2S1401_run-1_events.tsv	PicY	0.75	1645.083	PicN	0.833	1956.5	NA	NA	NA	NA	NA	NA	LocalEng
sub-1285	sub-1285_ses-1_task-LocalEng_acq-D2S1501_run-2_events.tsv	PicY	0.833	2000.25	PicN	0.833	1765.083	NA	NA	NA	NA	NA	NA	LocalEng
sub-1287	sub-1287_ses-1_task-LocalEng_acq-D2S0401_run-1_events.tsv	PicY	1	1295.5	PicN	1	1817.833	NA	NA	NA	NA	NA	NA	LocalEng
sub-1287	sub-1287_ses-1_task-LocalEng_acq-D2S0701_run-2_events.tsv	PicY	0.833	1607.5	PicN	0.917	2179.75	NA	NA	NA	NA	NA	NA	LocalEng
sub-1288	sub-1288_ses-1_task-LocalEng_acq-D2S1201_run-1_events.tsv	PicY	1	1546.25	PicN	1	2094	NA	NA	NA	NA	NA	NA	LocalEng
sub-1288	sub-1288_ses-1_task-LocalEng_acq-D2S1301_run-2_events.tsv	PicY	0.833	1643.333	PicN	0.917	2240.083	NA	NA	NA	NA	NA	NA	LocalEng
sub-1289	sub-1289_ses-1_task-LocalEng_acq-D3S0401_run-1_events.tsv	PicY	1	1805.083	PicN	0.917	2366.667	NA	NA	NA	NA	NA	NA	LocalEng
sub-1289	sub-1289_ses-1_task-LocalEng_acq-D3S0501_run-2_events.tsv	PicY	0.917	1731.75	PicN	1	2146.083	NA	NA	NA	NA	NA	NA	LocalEng
sub-1290	sub-1290_ses-1_task-LocalEng_acq-D3S0201_run-1_events.tsv	PicY	0.667	2576.333	PicN	0.833	2713.083	NA	NA	NA	NA	NA	NA	LocalEng
sub-1290	sub-1290_ses-1_task-LocalEng_acq-D3S0301_run-2_events.tsv	PicY	0.75	2315.5	PicN	1	2397.333	NA	NA	NA	NA	NA	NA	LocalEng
sub-1291	sub-1291_ses-1_task-LocalEng_acq-D2S1001_run-1_events.tsv	PicY	0.583	2453.167	PicN	1	2825.25	NA	NA	NA	NA	NA	NA	LocalEng
sub-1291	sub-1291_ses-1_task-LocalEng_acq-D2S1101_run-2_events.tsv	PicY	0.75	2415.917	PicN	1	2766.417	NA	NA	NA	NA	NA	NA	LocalEng
sub-1002	sub-1002_ses-1_task-LocalSem_acq-D3S0601_run-1_events.tsv	PicY	1	1366.583	PicN	0.917	1535.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1002	sub-1002_ses-1_task-LocalSem_acq-D3S0701_run-2_events.tsv	PicY	0.917	1173.083	PicN	0.75	1645.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1076	sub-1076_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1430.667	PicN	1	1546.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1076	sub-1076_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.917	1371.583	PicN	1	1476.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1076	sub-1076_ses-1_task-LocalSem_acq-D3S0201_run-1_events.tsv	PicY	0.917	1376.583	PicN	1	1588.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1077	sub-1077_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	1	1642.333	PicN	1	1971.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1077	sub-1077_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	1	1775	PicN	0.917	1774.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1078	sub-1078_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.833	1528.5	PicN	1	1623.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1078	sub-1078_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	0.917	1563.833	PicN	1	1613.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1079	sub-1079_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.75	1549.75	PicN	1	1829.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1079	sub-1079_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	0.917	1281	PicN	0.917	1507.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1080	sub-1080_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1419.917	PicN	0.917	1436.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1080	sub-1080_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1376.417	PicN	1	1400.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1081	sub-1081_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.818	1735.5	PicN	0.917	1818.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1081	sub-1081_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1572.917	PicN	0.833	1768.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1082	sub-1082_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1745.083	PicN	1	1652.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1082	sub-1082_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.818	2267.667	PicN	1	1786.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1083	sub-1083_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.917	1389.167	PicN	1	1423.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1083	sub-1083_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	1	1597.75	PicN	0.917	1522.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1084	sub-1084_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1033.333	PicN	1	1132.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1084	sub-1084_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1033.333	PicN	1	1132.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1086	sub-1086_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1760.417	PicN	0.833	1725.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1086	sub-1086_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1627.75	PicN	1	1564.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1089	sub-1089_ses-1_task-LocalSem_acq-D2S0901_run-1_events.tsv	PicY	0.917	1578.75	PicN	0.917	1703.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1089	sub-1089_ses-1_task-LocalSem_acq-D2S1001_run-2_events.tsv	PicY	0.917	1490.417	PicN	0.917	1661.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1090	sub-1090_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.833	1659.25	PicN	1	1779.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1090	sub-1090_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	0.667	1605.167	PicN	1	1722.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1101	sub-1101_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1383.833	PicN	1	1323.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1101	sub-1101_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1415.25	PicN	0.917	1515.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1102	sub-1102_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1801.917	PicN	0.917	1703.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1102	sub-1102_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1845.167	PicN	0.917	2017.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1103	sub-1103_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1464.25	PicN	0.917	1404.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1103	sub-1103_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1424.167	PicN	0.917	1495.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1105	sub-1105_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1776.583	PicN	1	1887	NA	NA	NA	NA	NA	NA	LocalSem
sub-1105	sub-1105_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1674.417	PicN	0.917	1984.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1107	sub-1107_ses-1_task-LocalSem_acq-D2S1001_run-1_events.tsv	PicY	0.917	1964.5	PicN	0.833	2335.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1107	sub-1107_ses-1_task-LocalSem_acq-D2S1101_run-2_events.tsv	PicY	1	1918.167	PicN	0.917	2130.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1110	sub-1110_ses-1_task-LocalSem_acq-D1S1001_run-1_events.tsv	PicY	1	1495.833	PicN	0.917	1728.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1110	sub-1110_ses-1_task-LocalSem_acq-D1S1101_run-2_events.tsv	PicY	0.917	1572.333	PicN	1	1668.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1111	sub-1111_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1798.5	PicN	0.917	1798.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1111	sub-1111_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1747.417	PicN	0.667	2006.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1116	sub-1116_ses-1_task-LocalSem_acq-D1S1001_run-1_events.tsv	PicY	0.833	1771.167	PicN	0.917	1688.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1116	sub-1116_ses-1_task-LocalSem_acq-D1S1101_run-2_events.tsv	PicY	1	1806.583	PicN	1	1721.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1117	sub-1117_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1704.25	PicN	1	1636.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1117	sub-1117_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.833	1816.75	PicN	0.917	1679.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1118	sub-1118_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1919.333	PicN	1	1645	NA	NA	NA	NA	NA	NA	LocalSem
sub-1118	sub-1118_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.667	1742.75	PicN	1	1848.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1119	sub-1119_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1533.5	PicN	0.833	1744.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1119	sub-1119_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1601.25	PicN	0.917	1907.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1122	sub-1122_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	2248.083	PicN	0.75	2002.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1122	sub-1122_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1789.833	PicN	0.667	2590.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1129	sub-1129_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.75	2251	PicN	1	2015.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1129	sub-1129_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.667	1767.417	PicN	1	1850.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1130	sub-1130_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1406.083	PicN	0.75	1619.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1130	sub-1130_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1317.25	PicN	1	1349.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1131	sub-1131_ses-1_task-LocalSem_acq-D1S1001_run-1_events.tsv	PicY	0.917	1845.5	PicN	1	2408.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1131	sub-1131_ses-1_task-LocalSem_acq-D1S1101_run-2_events.tsv	PicY	0.75	2032.167	PicN	1	2039.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1131	sub-1131_ses-1_task-LocalSem_acq-D2S1101_run-2_events.tsv	PicY	0.667	1786.667	PicN	0.909	2220.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1148	sub-1148_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1996.833	PicN	0.909	2025.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1148	sub-1148_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.75	2074.75	PicN	1	2046.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1156	sub-1156_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1635.75	PicN	0.917	1626.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1156	sub-1156_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1744.083	PicN	0.917	1567.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1160	sub-1160_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1316.75	PicN	0.917	1362.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1160	sub-1160_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1394.167	PicN	0.917	1309.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1161	sub-1161_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1885.583	PicN	0.917	1925.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1161	sub-1161_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1631.75	PicN	0.917	1851.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1169	sub-1169_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.727	2917.167	PicN	1	2374.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1169	sub-1169_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.833	1823.583	PicN	0.917	2046.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1178	sub-1178_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1709.167	PicN	1	1203.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1180	sub-1180_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1742.917	PicN	0.917	1695.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1180	sub-1180_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1939.833	PicN	1	1790.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1181	sub-1181_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1858.833	PicN	0.917	1930.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1181	sub-1181_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1765.083	PicN	0.917	2110.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1184	sub-1184_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1843.75	PicN	1	1955.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1184	sub-1184_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	2047.167	PicN	0.917	1724.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1185	sub-1185_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1451.917	PicN	1	1596.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1185	sub-1185_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1629.5	PicN	0.917	1600.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1187	sub-1187_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1451.417	PicN	0.917	1480	NA	NA	NA	NA	NA	NA	LocalSem
sub-1187	sub-1187_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1409	PicN	1	1381.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1190	sub-1190_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	2072.833	PicN	1	2244.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1190	sub-1190_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	2044.75	PicN	1	2317.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1191	sub-1191_ses-1_task-LocalSem_acq-D1S1001_run-1_events.tsv	PicY	0.833	1600.5	PicN	0.917	1630.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1191	sub-1191_ses-1_task-LocalSem_acq-D1S1101_run-2_events.tsv	PicY	0.917	1841.667	PicN	0.833	1481.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1192	sub-1192_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1953.083	PicN	0.917	2010.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1192	sub-1192_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1870.167	PicN	0.833	2400.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1193	sub-1193_ses-1_task-LocalSem_acq-D2S0501_run-1_events.tsv	PicY	0.75	1560.667	PicN	1	1420.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1193	sub-1193_ses-1_task-LocalSem_acq-D2S0801_run-2_events.tsv	PicY	0.75	1636.167	PicN	1	1655.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1194	sub-1194_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1530.833	PicN	0.917	1634	NA	NA	NA	NA	NA	NA	LocalSem
sub-1194	sub-1194_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1404.25	PicN	0.917	1598.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1195	sub-1195_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1846.25	PicN	1	1794.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1195	sub-1195_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1497.917	PicN	0.917	2035	NA	NA	NA	NA	NA	NA	LocalSem
sub-1195	sub-1195_ses-1_task-LocalSem_acq-D2S1001_run-2_events.tsv	PicY	0.917	1674.917	PicN	0.667	1637.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1196	sub-1196_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.75	1318.833	PicN	1	1315.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1196	sub-1196_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1316.083	PicN	0.917	1316.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1197	sub-1197_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.667	1561.167	PicN	1	1618.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1197	sub-1197_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.583	1543.083	PicN	0.917	1606.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1198	sub-1198_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1845.917	PicN	0.833	1891.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1198	sub-1198_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	2146	PicN	0.75	1986.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1199	sub-1199_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1700.5	PicN	0.917	1692.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1199	sub-1199_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1930.583	PicN	0.917	1537.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1203	sub-1203_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.583	1692.583	PicN	1	1991.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1203	sub-1203_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.583	1544.333	PicN	1	1663.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1204	sub-1204_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	2095.25	PicN	0.833	2211.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1204	sub-1204_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	2093.333	PicN	0.917	2418.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1205	sub-1205_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1737	PicN	0.833	1589.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1205	sub-1205_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1456.167	PicN	0.833	1698.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1206	sub-1206_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1485.417	PicN	1	1425.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1206	sub-1206_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1397.75	PicN	1	1373.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1208	sub-1208_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1576.167	PicN	0.917	1787.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1208	sub-1208_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1481.167	PicN	0.667	1757.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1209	sub-1209_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1623	PicN	0.917	1675.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1209	sub-1209_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1492.167	PicN	0.917	1498.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1210	sub-1210_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.667	1530.417	PicN	1	1345.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1210	sub-1210_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.667	1633.833	PicN	1	1363.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1211	sub-1211_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1579	PicN	0.917	1501	NA	NA	NA	NA	NA	NA	LocalSem
sub-1211	sub-1211_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1698.917	PicN	1	1824.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1213	sub-1213_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	2030.333	PicN	1	1921	NA	NA	NA	NA	NA	NA	LocalSem
